instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month_name,day_name,is_weekend,is_peak_hour,season_label,weather_label,demand_category
13389,2012-07-17,3,1,7,1,0,2,1,1,0.74,0.697,0.7,0.0,4,21,25,17,July,Tuesday,0,0,Fall,Clear,Low
13390,2012-07-17,3,1,7,2,0,2,1,1,0.72,0.6818,0.7,0.0896,1,6,7,17,July,Tuesday,0,0,Fall,Clear,Low
13391,2012-07-17,3,1,7,3,0,2,1,1,0.72,0.6818,0.66,0.0,0,3,3,17,July,Tuesday,0,0,Fall,Clear,Low
13392,2012-07-17,3,1,7,4,0,2,1,1,0.72,0.6818,0.62,0.0,0,7,7,17,July,Tuesday,0,0,Fall,Clear,Low
13393,2012-07-17,3,1,7,5,0,2,1,1,0.68,0.6364,0.74,0.0896,7,31,38,17,July,Tuesday,0,0,Fall,Clear,Low
13394,2012-07-17,3,1,7,6,0,2,1,1,0.72,0.6818,0.66,0.1045,16,197,213,17,July,Tuesday,0,0,Fall,Clear,High
13395,2012-07-17,3,1,7,7,0,2,1,2,0.74,0.697,0.7,0.0,26,500,526,17,July,Tuesday,0,1,Fall,Mist,Very_High
13396,2012-07-17,3,1,7,8,0,2,1,2,0.8,0.7576,0.55,0.0,43,618,661,17,July,Tuesday,0,1,Fall,Mist,Very_High
13397,2012-07-17,3,1,7,9,0,2,1,2,0.82,0.7727,0.49,0.2239,32,288,320,17,July,Tuesday,0,1,Fall,Mist,Very_High
13398,2012-07-17,3,1,7,10,0,2,1,2,0.84,0.7879,0.49,0.194,37,122,159,17,July,Tuesday,0,0,Fall,Mist,High
13399,2012-07-17,3,1,7,11,0,2,1,2,0.86,0.803,0.47,0.0,60,146,206,17,July,Tuesday,0,0,Fall,Mist,High
13400,2012-07-17,3,1,7,12,0,2,1,2,0.9,0.8182,0.35,0.0,80,174,254,17,July,Tuesday,0,0,Fall,Mist,High
13401,2012-07-17,3,1,7,13,0,2,1,1,0.92,0.8182,0.31,0.194,53,168,221,17,July,Tuesday,0,0,Fall,Clear,High
13402,2012-07-17,3,1,7,14,0,2,1,1,0.94,0.8333,0.29,0.2537,54,160,214,17,July,Tuesday,0,0,Fall,Clear,High
13403,2012-07-17,3,1,7,15,0,2,1,1,0.92,0.8182,0.31,0.1642,57,187,244,17,July,Tuesday,0,0,Fall,Clear,High
13404,2012-07-17,3,1,7,16,0,2,1,1,0.92,0.8182,0.29,0.1642,64,317,381,17,July,Tuesday,0,0,Fall,Clear,Very_High
13405,2012-07-17,3,1,7,17,0,2,1,1,0.92,0.8182,0.29,0.0,95,675,770,17,July,Tuesday,0,1,Fall,Clear,Very_High
13406,2012-07-17,3,1,7,18,0,2,1,1,0.9,0.803,0.33,0.194,60,712,772,17,July,Tuesday,0,1,Fall,Clear,Very_High
13407,2012-07-17,3,1,7,19,0,2,1,1,0.88,0.7879,0.35,0.2537,69,478,547,17,July,Tuesday,0,1,Fall,Clear,Very_High
13408,2012-07-17,3,1,7,20,0,2,1,1,0.86,0.7576,0.34,0.1642,52,375,427,17,July,Tuesday,0,0,Fall,Clear,Very_High
13409,2012-07-17,3,1,7,21,0,2,1,1,0.82,0.7727,0.52,0.1343,50,283,333,17,July,Tuesday,0,0,Fall,Clear,Very_High
13410,2012-07-17,3,1,7,22,0,2,1,1,0.8,0.7576,0.55,0.2239,29,215,244,17,July,Tuesday,0,0,Fall,Clear,High
13411,2012-07-17,3,1,7,23,0,2,1,1,0.78,0.7424,0.59,0.194,22,139,161,17,July,Tuesday,0,0,Fall,Clear,High
13412,2012-07-18,3,1,7,0,0,3,1,1,0.76,0.7273,0.66,0.1642,8,45,53,18,July,Wednesday,0,0,Fall,Clear,Medium
13413,2012-07-18,3,1,7,1,0,3,1,1,0.76,0.7273,0.66,0.1045,2,14,16,18,July,Wednesday,0,0,Fall,Clear,Low
13414,2012-07-18,3,1,7,2,0,3,1,1,0.74,0.697,0.66,0.1343,3,5,8,18,July,Wednesday,0,0,Fall,Clear,Low
13415,2012-07-18,3,1,7,3,0,3,1,1,0.74,0.697,0.66,0.1343,2,2,4,18,July,Wednesday,0,0,Fall,Clear,Low
13416,2012-07-18,3,1,7,4,0,3,1,1,0.72,0.6818,0.7,0.1343,0,6,6,18,July,Wednesday,0,0,Fall,Clear,Low
13417,2012-07-18,3,1,7,5,0,3,1,1,0.72,0.6818,0.7,0.1642,5,41,46,18,July,Wednesday,0,0,Fall,Clear,Medium
13418,2012-07-18,3,1,7,6,0,3,1,1,0.72,0.6818,0.7,0.1642,10,152,162,18,July,Wednesday,0,0,Fall,Clear,High
13419,2012-07-18,3,1,7,7,0,3,1,1,0.74,0.697,0.66,0.1642,23,472,495,18,July,Wednesday,0,1,Fall,Clear,Very_High
13420,2012-07-18,3,1,7,8,0,3,1,1,0.78,0.7424,0.62,0.1045,55,624,679,18,July,Wednesday,0,1,Fall,Clear,Very_High
13421,2012-07-18,3,1,7,9,0,3,1,1,0.82,0.7879,0.56,0.0,44,253,297,18,July,Wednesday,0,1,Fall,Clear,Very_High
13422,2012-07-18,3,1,7,10,0,3,1,1,0.9,0.8485,0.42,0.194,39,99,138,18,July,Wednesday,0,0,Fall,Clear,Medium
13423,2012-07-18,3,1,7,11,0,3,1,1,0.9,0.8485,0.42,0.0,47,136,183,18,July,Wednesday,0,0,Fall,Clear,High
13424,2012-07-18,3,1,7,12,0,3,1,1,0.92,0.8636,0.37,0.1343,36,166,202,18,July,Wednesday,0,0,Fall,Clear,High
13425,2012-07-18,3,1,7,13,0,3,1,1,0.94,0.8485,0.33,0.0,49,154,203,18,July,Wednesday,0,0,Fall,Clear,High
13426,2012-07-18,3,1,7,14,0,3,1,1,0.94,0.8788,0.38,0.3284,54,116,170,18,July,Wednesday,0,0,Fall,Clear,High
13427,2012-07-18,3,1,7,15,0,3,1,3,0.92,0.8485,0.35,0.3582,42,152,194,18,July,Wednesday,0,0,Fall,Light_Rain,High
13428,2012-07-18,3,1,7,16,0,3,1,1,0.74,0.697,0.66,0.2537,34,190,224,18,July,Wednesday,0,0,Fall,Clear,High
13429,2012-07-18,3,1,7,17,0,3,1,1,0.74,0.697,0.7,0.2537,35,335,370,18,July,Wednesday,0,1,Fall,Clear,Very_High
13430,2012-07-18,3,1,7,18,0,3,1,2,0.76,0.7121,0.62,0.1343,63,580,643,18,July,Wednesday,0,1,Fall,Mist,Very_High
13431,2012-07-18,3,1,7,19,0,3,1,2,0.76,0.7121,0.62,0.1045,78,438,516,18,July,Wednesday,0,1,Fall,Mist,Very_High
13432,2012-07-18,3,1,7,20,0,3,1,1,0.74,0.6818,0.62,0.0896,56,310,366,18,July,Wednesday,0,0,Fall,Clear,Very_High
13433,2012-07-18,3,1,7,21,0,3,1,1,0.76,0.7121,0.62,0.0,53,266,319,18,July,Wednesday,0,0,Fall,Clear,Very_High
13434,2012-07-18,3,1,7,22,0,3,1,1,0.76,0.7121,0.58,0.0896,42,246,288,18,July,Wednesday,0,0,Fall,Clear,Very_High
13435,2012-07-18,3,1,7,23,0,3,1,1,0.76,0.7121,0.58,0.0896,19,112,131,18,July,Wednesday,0,0,Fall,Clear,Medium
13436,2012-07-19,3,1,7,0,0,4,1,1,0.74,0.697,0.66,0.0896,16,50,66,19,July,Thursday,0,0,Fall,Clear,Medium
13437,2012-07-19,3,1,7,1,0,4,1,1,0.74,0.697,0.66,0.0896,6,19,25,19,July,Thursday,0,0,Fall,Clear,Low
13438,2012-07-19,3,1,7,2,0,4,1,1,0.72,0.6818,0.7,0.194,0,7,7,19,July,Thursday,0,0,Fall,Clear,Low
13439,2012-07-19,3,1,7,3,0,4,1,1,0.72,0.6818,0.7,0.1045,1,4,5,19,July,Thursday,0,0,Fall,Clear,Low
13440,2012-07-19,3,1,7,4,0,4,1,1,0.72,0.6818,0.7,0.1045,0,8,8,19,July,Thursday,0,0,Fall,Clear,Low
13441,2012-07-19,3,1,7,5,0,4,1,2,0.72,0.6818,0.7,0.1045,5,35,40,19,July,Thursday,0,0,Fall,Mist,Low
13442,2012-07-19,3,1,7,6,0,4,1,1,0.72,0.6818,0.66,0.1343,8,144,152,19,July,Thursday,0,0,Fall,Clear,High
13443,2012-07-19,3,1,7,7,0,4,1,1,0.74,0.6818,0.58,0.2836,23,450,473,19,July,Thursday,0,1,Fall,Clear,Very_High
13444,2012-07-19,3,1,7,8,0,4,1,1,0.76,0.7121,0.58,0.2537,32,625,657,19,July,Thursday,0,1,Fall,Clear,Very_High
13445,2012-07-19,3,1,7,9,0,4,1,2,0.76,0.7121,0.58,0.2836,36,282,318,19,July,Thursday,0,1,Fall,Mist,Very_High
13446,2012-07-19,3,1,7,10,0,4,1,1,0.76,0.7121,0.58,0.194,41,157,198,19,July,Thursday,0,0,Fall,Clear,High
13447,2012-07-19,3,1,7,11,0,4,1,1,0.8,0.7576,0.55,0.1045,54,162,216,19,July,Thursday,0,0,Fall,Clear,High
13448,2012-07-19,3,1,7,12,0,4,1,1,0.84,0.7879,0.49,0.2836,59,215,274,19,July,Thursday,0,0,Fall,Clear,High
13449,2012-07-19,3,1,7,13,0,4,1,1,0.84,0.7727,0.47,0.1343,74,180,254,19,July,Thursday,0,0,Fall,Clear,High
13450,2012-07-19,3,1,7,14,0,4,1,1,0.86,0.7879,0.44,0.0896,46,151,197,19,July,Thursday,0,0,Fall,Clear,High
13451,2012-07-19,3,1,7,15,0,4,1,1,0.84,0.7727,0.47,0.0896,66,226,292,19,July,Thursday,0,0,Fall,Clear,Very_High
13452,2012-07-19,3,1,7,16,0,4,1,1,0.84,0.7727,0.47,0.0896,70,288,358,19,July,Thursday,0,0,Fall,Clear,Very_High
13453,2012-07-19,3,1,7,17,0,4,1,1,0.86,0.7879,0.41,0.0,93,678,771,19,July,Thursday,0,1,Fall,Clear,Very_High
13454,2012-07-19,3,1,7,18,0,4,1,1,0.86,0.7879,0.41,0.194,93,684,777,19,July,Thursday,0,1,Fall,Clear,Very_High
13455,2012-07-19,3,1,7,19,0,4,1,1,0.84,0.7576,0.44,0.2537,53,480,533,19,July,Thursday,0,1,Fall,Clear,Very_High
13456,2012-07-19,3,1,7,20,0,4,1,1,0.82,0.7727,0.49,0.1642,65,440,505,19,July,Thursday,0,0,Fall,Clear,Very_High
13457,2012-07-19,3,1,7,21,0,4,1,3,0.66,0.5909,0.89,0.2537,38,294,332,19,July,Thursday,0,0,Fall,Light_Rain,Very_High
13458,2012-07-19,3,1,7,22,0,4,1,3,0.66,0.5909,0.89,0.2537,6,62,68,19,July,Thursday,0,0,Fall,Light_Rain,Medium
13459,2012-07-19,3,1,7,23,0,4,1,3,0.66,0.5909,0.89,0.2239,3,62,65,19,July,Thursday,0,0,Fall,Light_Rain,Medium
13460,2012-07-20,3,1,7,0,0,5,1,3,0.66,0.5909,0.89,0.0896,2,32,34,20,July,Friday,0,0,Fall,Light_Rain,Low
13461,2012-07-20,3,1,7,1,0,5,1,1,0.66,0.5909,0.89,0.1343,2,9,11,20,July,Friday,0,0,Fall,Clear,Low
13462,2012-07-20,3,1,7,2,0,5,1,2,0.66,0.5909,0.89,0.0896,5,14,19,20,July,Friday,0,0,Fall,Mist,Low
13463,2012-07-20,3,1,7,3,0,5,1,2,0.66,0.5909,0.89,0.1045,7,29,36,20,July,Friday,0,0,Fall,Mist,Low
13464,2012-07-20,3,1,7,4,0,5,1,2,0.66,0.5909,0.89,0.1642,3,6,9,20,July,Friday,0,0,Fall,Mist,Low
13465,2012-07-20,3,1,7,5,0,5,1,2,0.66,0.5909,0.89,0.1343,2,40,42,20,July,Friday,0,0,Fall,Mist,Medium
13466,2012-07-20,3,1,7,6,0,5,1,2,0.66,0.5909,0.89,0.1642,3,123,126,20,July,Friday,0,0,Fall,Mist,Medium
13467,2012-07-20,3,1,7,7,0,5,1,2,0.66,0.5909,0.89,0.194,14,346,360,20,July,Friday,0,1,Fall,Mist,Very_High
13468,2012-07-20,3,1,7,8,0,5,1,2,0.68,0.6364,0.83,0.1642,39,652,691,20,July,Friday,0,1,Fall,Mist,Very_High
13469,2012-07-20,3,1,7,9,0,5,1,2,0.7,0.6667,0.79,0.1343,45,328,373,20,July,Friday,0,1,Fall,Mist,Very_High
13470,2012-07-20,3,1,7,10,0,5,1,2,0.7,0.6667,0.79,0.1642,51,182,233,20,July,Friday,0,0,Fall,Mist,High
13471,2012-07-20,3,1,7,11,0,5,1,3,0.72,0.697,0.74,0.194,51,161,212,20,July,Friday,0,0,Fall,Light_Rain,High
13472,2012-07-20,3,1,7,12,0,5,1,3,0.68,0.6364,0.83,0.1642,41,233,274,20,July,Friday,0,0,Fall,Light_Rain,High
13473,2012-07-20,3,1,7,13,0,5,1,3,0.68,0.6364,0.83,0.1045,20,136,156,20,July,Friday,0,0,Fall,Light_Rain,High
13474,2012-07-20,3,1,7,14,0,5,1,3,0.7,0.6667,0.84,0.1642,53,176,229,20,July,Friday,0,0,Fall,Light_Rain,High
13475,2012-07-20,3,1,7,15,0,5,1,2,0.7,0.6667,0.84,0.2985,47,169,216,20,July,Friday,0,0,Fall,Mist,High
13476,2012-07-20,3,1,7,16,0,5,1,2,0.68,0.6364,0.83,0.3284,70,366,436,20,July,Friday,0,0,Fall,Mist,Very_High
13477,2012-07-20,3,1,7,17,0,5,1,2,0.66,0.5909,0.89,0.4179,95,620,715,20,July,Friday,0,1,Fall,Mist,Very_High
13478,2012-07-20,3,1,7,18,0,5,1,2,0.66,0.6061,0.78,0.3284,73,549,622,20,July,Friday,0,1,Fall,Mist,Very_High
13479,2012-07-20,3,1,7,19,0,5,1,2,0.64,0.5758,0.83,0.2836,44,358,402,20,July,Friday,0,1,Fall,Mist,Very_High
13480,2012-07-20,3,1,7,20,0,5,1,3,0.64,0.5758,0.83,0.3881,35,216,251,20,July,Friday,0,0,Fall,Light_Rain,High
13481,2012-07-20,3,1,7,21,0,5,1,3,0.62,0.5758,0.83,0.3284,14,108,122,20,July,Friday,0,0,Fall,Light_Rain,Medium
13482,2012-07-20,3,1,7,22,0,5,1,2,0.62,0.5758,0.83,0.194,13,122,135,20,July,Friday,0,0,Fall,Mist,Medium
13483,2012-07-20,3,1,7,23,0,5,1,2,0.62,0.5758,0.83,0.2836,18,148,166,20,July,Friday,0,0,Fall,Mist,High
13484,2012-07-21,3,1,7,0,0,6,0,3,0.62,0.5758,0.83,0.2836,11,92,103,21,July,Saturday,1,0,Fall,Light_Rain,Medium
13485,2012-07-21,3,1,7,1,0,6,0,2,0.62,0.5758,0.83,0.2537,10,62,72,21,July,Saturday,1,0,Fall,Mist,Medium
13486,2012-07-21,3,1,7,2,0,6,0,3,0.6,0.5455,0.88,0.2836,5,55,60,21,July,Saturday,1,0,Fall,Light_Rain,Medium
13487,2012-07-21,3,1,7,3,0,6,0,3,0.6,0.5455,0.88,0.2537,7,18,25,21,July,Saturday,1,0,Fall,Light_Rain,Low
13488,2012-07-21,3,1,7,4,0,6,0,3,0.58,0.5455,0.88,0.2836,11,5,16,21,July,Saturday,1,0,Fall,Light_Rain,Low
13489,2012-07-21,3,1,7,5,0,6,0,3,0.58,0.5455,0.88,0.2537,7,10,17,21,July,Saturday,1,0,Fall,Light_Rain,Low
13490,2012-07-21,3,1,7,6,0,6,0,3,0.58,0.5455,0.88,0.2537,3,12,15,21,July,Saturday,1,0,Fall,Light_Rain,Low
13491,2012-07-21,3,1,7,7,0,6,0,2,0.58,0.5455,0.88,0.2537,8,29,37,21,July,Saturday,1,1,Fall,Mist,Low
13492,2012-07-21,3,1,7,8,0,6,0,2,0.58,0.5455,0.83,0.2537,18,94,112,21,July,Saturday,1,1,Fall,Mist,Medium
13493,2012-07-21,3,1,7,9,0,6,0,2,0.58,0.5455,0.83,0.194,32,175,207,21,July,Saturday,1,1,Fall,Mist,High
13494,2012-07-21,3,1,7,10,0,6,0,3,0.58,0.5455,0.88,0.2537,49,219,268,21,July,Saturday,1,0,Fall,Light_Rain,High
13495,2012-07-21,3,1,7,11,0,6,0,2,0.6,0.5606,0.83,0.2537,80,225,305,21,July,Saturday,1,0,Fall,Mist,Very_High
13496,2012-07-21,3,1,7,12,0,6,0,3,0.6,0.5606,0.83,0.2239,156,301,457,21,July,Saturday,1,0,Fall,Light_Rain,Very_High
13497,2012-07-21,3,1,7,13,0,6,0,3,0.6,0.5606,0.83,0.1642,106,248,354,21,July,Saturday,1,0,Fall,Light_Rain,Very_High
13498,2012-07-21,3,1,7,14,0,6,0,2,0.6,0.5455,0.88,0.2537,121,222,343,21,July,Saturday,1,0,Fall,Mist,Very_High
13499,2012-07-21,3,1,7,15,0,6,0,3,0.6,0.5455,0.88,0.2537,148,232,380,21,July,Saturday,1,0,Fall,Light_Rain,Very_High
13500,2012-07-21,3,1,7,16,0,6,0,3,0.6,0.5455,0.88,0.194,130,196,326,21,July,Saturday,1,0,Fall,Light_Rain,Very_High
13501,2012-07-21,3,1,7,17,0,6,0,3,0.6,0.5455,0.88,0.1642,92,149,241,21,July,Saturday,1,1,Fall,Light_Rain,High
13502,2012-07-21,3,1,7,18,0,6,0,2,0.6,0.5455,0.88,0.194,51,126,177,21,July,Saturday,1,1,Fall,Mist,High
13503,2012-07-21,3,1,7,19,0,6,0,2,0.6,0.5455,0.88,0.1642,67,171,238,21,July,Saturday,1,1,Fall,Mist,High
13504,2012-07-21,3,1,7,20,0,6,0,3,0.6,0.5455,0.88,0.1642,51,163,214,21,July,Saturday,1,0,Fall,Light_Rain,High
13505,2012-07-21,3,1,7,21,0,6,0,2,0.6,0.5455,0.88,0.1642,29,134,163,21,July,Saturday,1,0,Fall,Mist,High
13506,2012-07-21,3,1,7,22,0,6,0,2,0.6,0.5455,0.88,0.1045,40,140,180,21,July,Saturday,1,0,Fall,Mist,High
13507,2012-07-21,3,1,7,23,0,6,0,2,0.6,0.5455,0.88,0.0,32,117,149,21,July,Saturday,1,0,Fall,Mist,High
13508,2012-07-22,3,1,7,0,0,0,0,2,0.6,0.5455,0.88,0.1045,17,96,113,22,July,Sunday,1,0,Fall,Mist,Medium
13509,2012-07-22,3,1,7,1,0,0,0,2,0.6,0.5455,0.88,0.1642,31,99,130,22,July,Sunday,1,0,Fall,Mist,Medium
13510,2012-07-22,3,1,7,2,0,0,0,2,0.6,0.5455,0.88,0.1045,32,90,122,22,July,Sunday,1,0,Fall,Mist,Medium
13511,2012-07-22,3,1,7,3,0,0,0,2,0.6,0.5455,0.88,0.1045,13,30,43,22,July,Sunday,1,0,Fall,Mist,Medium
13512,2012-07-22,3,1,7,4,0,0,0,1,0.6,0.5455,0.88,0.0,6,10,16,22,July,Sunday,1,0,Fall,Clear,Low
13513,2012-07-22,3,1,7,5,0,0,0,1,0.6,0.5455,0.88,0.0,0,6,6,22,July,Sunday,1,0,Fall,Clear,Low
13514,2012-07-22,3,1,7,6,0,0,0,2,0.62,0.5758,0.83,0.0896,5,14,19,22,July,Sunday,1,0,Fall,Mist,Low
13515,2012-07-22,3,1,7,7,0,0,0,2,0.62,0.5758,0.83,0.0,13,25,38,22,July,Sunday,1,1,Fall,Mist,Low
13516,2012-07-22,3,1,7,8,0,0,0,2,0.64,0.5909,0.78,0.0,31,122,153,22,July,Sunday,1,1,Fall,Mist,High
13517,2012-07-22,3,1,7,9,0,0,0,2,0.66,0.6212,0.69,0.0,79,179,258,22,July,Sunday,1,1,Fall,Mist,High
13518,2012-07-22,3,1,7,10,0,0,0,2,0.66,0.6212,0.74,0.0,114,265,379,22,July,Sunday,1,0,Fall,Mist,Very_High
13519,2012-07-22,3,1,7,11,0,0,0,2,0.66,0.6212,0.74,0.0,191,314,505,22,July,Sunday,1,0,Fall,Mist,Very_High
13520,2012-07-22,3,1,7,12,0,0,0,2,0.7,0.6515,0.7,0.1045,178,326,504,22,July,Sunday,1,0,Fall,Mist,Very_High
13521,2012-07-22,3,1,7,13,0,0,0,2,0.7,0.6515,0.65,0.0896,238,388,626,22,July,Sunday,1,0,Fall,Mist,Very_High
13522,2012-07-22,3,1,7,14,0,0,0,1,0.72,0.6818,0.66,0.1045,256,360,616,22,July,Sunday,1,0,Fall,Clear,Very_High
13523,2012-07-22,3,1,7,15,0,0,0,1,0.72,0.6818,0.66,0.1045,254,370,624,22,July,Sunday,1,0,Fall,Clear,Very_High
13524,2012-07-22,3,1,7,16,0,0,0,1,0.74,0.697,0.66,0.1045,245,383,628,22,July,Sunday,1,0,Fall,Clear,Very_High
13525,2012-07-22,3,1,7,17,0,0,0,1,0.74,0.697,0.66,0.2239,188,368,556,22,July,Sunday,1,1,Fall,Clear,Very_High
13526,2012-07-22,3,1,7,18,0,0,0,1,0.74,0.697,0.66,0.1642,173,342,515,22,July,Sunday,1,1,Fall,Clear,Very_High
13527,2012-07-22,3,1,7,19,0,0,0,1,0.72,0.6818,0.7,0.1642,180,342,522,22,July,Sunday,1,1,Fall,Clear,Very_High
13528,2012-07-22,3,1,7,20,0,0,0,1,0.7,0.6667,0.74,0.1642,124,254,378,22,July,Sunday,1,0,Fall,Clear,Very_High
13529,2012-07-22,3,1,7,21,0,0,0,1,0.7,0.6667,0.79,0.1045,88,257,345,22,July,Sunday,1,0,Fall,Clear,Very_High
13530,2012-07-22,3,1,7,22,0,0,0,1,0.7,0.6667,0.74,0.194,55,136,191,22,July,Sunday,1,0,Fall,Clear,High
13531,2012-07-22,3,1,7,23,0,0,0,1,0.68,0.6364,0.79,0.1642,33,90,123,22,July,Sunday,1,0,Fall,Clear,Medium
13532,2012-07-23,3,1,7,0,0,1,1,1,0.66,0.5909,0.89,0.0896,11,36,47,23,July,Monday,0,0,Fall,Clear,Medium
13533,2012-07-23,3,1,7,1,0,1,1,1,0.66,0.5909,0.89,0.194,7,20,27,23,July,Monday,0,0,Fall,Clear,Low
13534,2012-07-23,3,1,7,2,0,1,1,2,0.66,0.5909,0.94,0.0896,3,14,17,23,July,Monday,0,0,Fall,Mist,Low
13535,2012-07-23,3,1,7,3,0,1,1,2,0.66,0.5909,0.94,0.0896,0,2,2,23,July,Monday,0,0,Fall,Mist,Low
13536,2012-07-23,3,1,7,4,0,1,1,2,0.66,0.5909,0.94,0.1343,0,8,8,23,July,Monday,0,0,Fall,Mist,Low
13537,2012-07-23,3,1,7,5,0,1,1,2,0.66,0.5909,0.94,0.1343,3,48,51,23,July,Monday,0,0,Fall,Mist,Medium
13538,2012-07-23,3,1,7,6,0,1,1,2,0.68,0.6364,0.89,0.0896,9,148,157,23,July,Monday,0,0,Fall,Mist,High
13539,2012-07-23,3,1,7,7,0,1,1,1,0.7,0.6667,0.84,0.1343,17,404,421,23,July,Monday,0,1,Fall,Clear,Very_High
13540,2012-07-23,3,1,7,8,0,1,1,1,0.72,0.697,0.79,0.1045,47,691,738,23,July,Monday,0,1,Fall,Clear,Very_High
13541,2012-07-23,3,1,7,9,0,1,1,2,0.74,0.7121,0.74,0.1343,57,288,345,23,July,Monday,0,1,Fall,Mist,Very_High
13542,2012-07-23,3,1,7,10,0,1,1,2,0.78,0.7424,0.62,0.0,63,137,200,23,July,Monday,0,0,Fall,Mist,High
13543,2012-07-23,3,1,7,11,0,1,1,2,0.8,0.7424,0.52,0.1642,69,129,198,23,July,Monday,0,0,Fall,Mist,High
13544,2012-07-23,3,1,7,12,0,1,1,2,0.8,0.7424,0.52,0.1642,109,205,314,23,July,Monday,0,0,Fall,Mist,Very_High
13545,2012-07-23,3,1,7,13,0,1,1,2,0.8,0.7424,0.52,0.1045,64,176,240,23,July,Monday,0,0,Fall,Mist,High
13546,2012-07-23,3,1,7,14,0,1,1,2,0.78,0.7424,0.59,0.1642,82,189,271,23,July,Monday,0,0,Fall,Mist,High
13547,2012-07-23,3,1,7,15,0,1,1,1,0.8,0.7576,0.55,0.194,76,205,281,23,July,Monday,0,0,Fall,Clear,High
13548,2012-07-23,3,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,111,346,457,23,July,Monday,0,0,Fall,Clear,Very_High
13549,2012-07-23,3,1,7,17,0,1,1,1,0.82,0.7727,0.52,0.1343,87,760,847,23,July,Monday,0,1,Fall,Clear,Very_High
13550,2012-07-23,3,1,7,18,0,1,1,1,0.82,0.7576,0.46,0.1045,69,672,741,23,July,Monday,0,1,Fall,Clear,Very_High
13551,2012-07-23,3,1,7,19,0,1,1,1,0.8,0.7424,0.52,0.2537,94,488,582,23,July,Monday,0,1,Fall,Clear,Very_High
13552,2012-07-23,3,1,7,20,0,1,1,1,0.76,0.7121,0.62,0.1642,56,347,403,23,July,Monday,0,0,Fall,Clear,Very_High
13553,2012-07-23,3,1,7,21,0,1,1,1,0.76,0.7121,0.62,0.194,45,251,296,23,July,Monday,0,0,Fall,Clear,Very_High
13554,2012-07-23,3,1,7,22,0,1,1,1,0.74,0.6818,0.62,0.194,40,169,209,23,July,Monday,0,0,Fall,Clear,High
13555,2012-07-23,3,1,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,16,98,114,23,July,Monday,0,0,Fall,Clear,Medium
13556,2012-07-24,3,1,7,0,0,2,1,1,0.7,0.6667,0.74,0.1343,12,52,64,24,July,Tuesday,0,0,Fall,Clear,Medium
13557,2012-07-24,3,1,7,1,0,2,1,1,0.68,0.6364,0.79,0.1642,7,10,17,24,July,Tuesday,0,0,Fall,Clear,Low
13558,2012-07-24,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1642,6,10,16,24,July,Tuesday,0,0,Fall,Clear,Low
13559,2012-07-24,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.1642,1,5,6,24,July,Tuesday,0,0,Fall,Clear,Low
13560,2012-07-24,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6,24,July,Tuesday,0,0,Fall,Clear,Low
13561,2012-07-24,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1045,5,45,50,24,July,Tuesday,0,0,Fall,Clear,Medium
13562,2012-07-24,3,1,7,6,0,2,1,1,0.66,0.6061,0.83,0.1343,17,173,190,24,July,Tuesday,0,0,Fall,Clear,High
13563,2012-07-24,3,1,7,7,0,2,1,1,0.7,0.6667,0.74,0.1642,24,492,516,24,July,Tuesday,0,1,Fall,Clear,Very_High
13564,2012-07-24,3,1,7,8,0,2,1,1,0.74,0.697,0.7,0.194,49,694,743,24,July,Tuesday,0,1,Fall,Clear,Very_High
13565,2012-07-24,3,1,7,9,0,2,1,1,0.84,0.803,0.53,0.0,40,299,339,24,July,Tuesday,0,1,Fall,Clear,Very_High
13566,2012-07-24,3,1,7,10,0,2,1,1,0.82,0.7879,0.56,0.2985,62,156,218,24,July,Tuesday,0,0,Fall,Clear,High
13567,2012-07-24,3,1,7,11,0,2,1,2,0.84,0.803,0.53,0.3284,45,156,201,24,July,Tuesday,0,0,Fall,Mist,High
13568,2012-07-24,3,1,7,12,0,2,1,2,0.82,0.7879,0.56,0.2239,60,169,229,24,July,Tuesday,0,0,Fall,Mist,High
13569,2012-07-24,3,1,7,13,0,2,1,2,0.84,0.803,0.53,0.2985,73,200,273,24,July,Tuesday,0,0,Fall,Mist,High
13570,2012-07-24,3,1,7,14,0,2,1,2,0.84,0.803,0.53,0.2239,48,196,244,24,July,Tuesday,0,0,Fall,Mist,High
13571,2012-07-24,3,1,7,15,0,2,1,1,0.82,0.7727,0.49,0.2985,73,212,285,24,July,Tuesday,0,0,Fall,Clear,Very_High
13572,2012-07-24,3,1,7,16,0,2,1,1,0.8,0.7576,0.55,0.2985,86,369,455,24,July,Tuesday,0,0,Fall,Clear,Very_High
13573,2012-07-24,3,1,7,17,0,2,1,1,0.8,0.7424,0.52,0.3284,94,775,869,24,July,Tuesday,0,1,Fall,Clear,Very_High
13574,2012-07-24,3,1,7,18,0,2,1,1,0.76,0.7121,0.62,0.3284,110,767,877,24,July,Tuesday,0,1,Fall,Clear,Very_High
