instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month_name,day_name,is_weekend,is_peak_hour,season_label,weather_label,demand_category,year,quarter,week_of_year,day_of_year,hour_group,business_hours,late_night,rush_hour,is_summer,is_winter,is_fall,is_spring,weather_severity,hr_sin,hr_cos,mnth_sin,mnth_cos
15981,2012-03-11,4,1,11,13,0,6,0,2,0.36,0.3333,0.46,0.3582,110,339,449,11,March,Sunday,1,0,Winter,Mist,Very_High,2012,1,10,71,Afternoon,1,0,0,0,1,0,0,Moderate,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
15982,2012-03-11,4,1,11,14,0,6,0,2,0.36,0.3333,0.5,0.3284,136,319,455,11,March,Sunday,1,0,Winter,Mist,Very_High,2012,1,10,71,Afternoon,1,0,0,0,1,0,0,Moderate,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
15983,2012-03-11,4,1,11,15,0,6,0,2,0.36,0.3182,0.46,0.4478,117,331,448,11,March,Sunday,1,0,Winter,Mist,Very_High,2012,1,10,71,Afternoon,1,0,0,0,1,0,0,Moderate,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
15984,2012-03-11,4,1,11,16,0,6,0,2,0.36,0.3333,0.46,0.3284,108,292,400,11,March,Sunday,1,0,Winter,Mist,Very_High,2012,1,10,71,Afternoon,1,0,0,0,1,0,0,Moderate,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
15985,2012-03-11,4,1,11,17,0,6,0,2,0.36,0.3333,0.46,0.2985,112,298,410,11,March,Sunday,1,1,Winter,Mist,Very_High,2012,1,10,71,Afternoon,1,0,1,0,1,0,0,Moderate,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
15986,2012-03-11,4,1,11,18,0,6,0,2,0.36,0.3333,0.46,0.2836,58,239,297,11,March,Sunday,1,1,Winter,Mist,Very_High,2012,1,10,71,Afternoon,1,0,1,0,1,0,0,Moderate,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
15987,2012-03-11,4,1,11,19,0,6,0,1,0.36,0.3485,0.5,0.1642,22,217,239,11,March,Sunday,1,1,Winter,Clear,High,2012,1,10,71,Evening,0,0,1,0,1,0,0,Good,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
15988,2012-03-11,4,1,11,20,0,6,0,1,0.34,0.3333,0.53,0.1343,23,158,181,11,March,Sunday,1,0,Winter,Clear,High,2012,1,10,71,Evening,0,0,0,0,1,0,0,Good,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
15989,2012-03-11,4,1,11,21,0,6,0,1,0.34,0.3485,0.53,0.1045,31,135,166,11,March,Sunday,1,0,Winter,Clear,High,2012,1,10,71,Evening,0,0,0,0,1,0,0,Good,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
15990,2012-03-11,4,1,11,22,0,6,0,1,0.32,0.3333,0.57,0.1045,13,133,146,11,March,Sunday,1,0,Winter,Clear,High,2012,1,10,71,Evening,0,1,0,0,1,0,0,Good,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
15991,2012-03-11,4,1,11,23,0,6,0,1,0.32,0.3333,0.57,0.1045,15,133,148,11,March,Sunday,1,0,Winter,Clear,High,2012,1,10,71,Evening,0,1,0,0,1,0,0,Good,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
15992,2012-04-11,4,1,11,0,0,0,0,1,0.3,0.3182,0.61,0.1045,5,97,102,11,April,Wednesday,1,0,Winter,Clear,Medium,2012,2,15,102,Night,0,1,0,0,1,0,0,Good,0.0,1.0,-0.5000000000000004,0.8660254037844384
15993,2012-04-11,4,1,11,1,0,0,0,1,0.26,0.2879,0.81,0.0896,26,139,165,11,April,Wednesday,1,0,Winter,Clear,High,2012,2,15,102,Night,0,1,0,0,1,0,0,Good,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
15994,2012-04-11,4,1,11,2,0,0,0,1,0.3,0.3333,0.65,0.0,6,31,37,11,April,Wednesday,1,0,Winter,Clear,Low,2012,2,15,102,Night,0,1,0,0,1,0,0,Good,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
15995,2012-04-11,4,1,11,3,0,0,0,1,0.28,0.2879,0.61,0.1045,1,10,11,11,April,Wednesday,1,0,Winter,Clear,Low,2012,2,15,102,Night,0,1,0,0,1,0,0,Good,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
15996,2012-04-11,4,1,11,4,0,0,0,1,0.26,0.2727,0.65,0.1343,2,7,9,11,April,Wednesday,1,0,Winter,Clear,Low,2012,2,15,102,Night,0,1,0,0,1,0,0,Good,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
15997,2012-04-11,4,1,11,5,0,0,0,1,0.26,0.2727,0.65,0.1045,0,5,5,11,April,Wednesday,1,0,Winter,Clear,Low,2012,2,15,102,Night,0,1,0,0,1,0,0,Good,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
15998,2012-04-11,4,1,11,6,0,0,0,1,0.28,0.2879,0.61,0.1343,2,14,16,11,April,Wednesday,1,0,Winter,Clear,Low,2012,2,15,102,Night,0,0,0,0,1,0,0,Good,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
15999,2012-04-11,4,1,11,7,0,0,0,1,0.26,0.2727,0.65,0.1045,11,39,50,11,April,Wednesday,1,1,Winter,Clear,Medium,2012,2,15,102,Morning,0,0,1,0,1,0,0,Good,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
16000,2012-04-11,4,1,11,8,0,0,0,1,0.3,0.303,0.56,0.1343,34,115,149,11,April,Wednesday,1,1,Winter,Clear,High,2012,2,15,102,Morning,0,0,1,0,1,0,0,Good,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
16001,2012-04-11,4,1,11,9,0,0,0,1,0.32,0.3333,0.53,0.0,56,161,217,11,April,Wednesday,1,1,Winter,Clear,High,2012,2,15,102,Morning,1,0,1,0,1,0,0,Good,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
16002,2012-04-11,4,1,11,10,0,0,0,1,0.34,0.3333,0.49,0.194,73,287,360,11,April,Wednesday,1,0,Winter,Clear,Very_High,2012,2,15,102,Morning,1,0,0,0,1,0,0,Good,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
16003,2012-04-11,4,1,11,11,0,0,0,1,0.38,0.3939,0.46,0.2239,134,311,445,11,April,Wednesday,1,0,Winter,Clear,Very_High,2012,2,15,102,Morning,1,0,0,0,1,0,0,Good,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
16004,2012-04-11,4,1,11,12,0,0,0,1,0.38,0.3939,0.46,0.2239,150,354,504,11,April,Wednesday,1,0,Winter,Clear,Very_High,2012,2,15,102,Morning,1,0,0,0,1,0,0,Good,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
16005,2012-04-11,4,1,11,13,0,0,0,1,0.4,0.4091,0.43,0.2239,122,371,493,11,April,Wednesday,1,0,Winter,Clear,Very_High,2012,2,15,102,Afternoon,1,0,0,0,1,0,0,Good,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
16006,2012-04-11,4,1,11,14,0,0,0,1,0.4,0.4091,0.4,0.194,149,360,509,11,April,Wednesday,1,0,Winter,Clear,Very_High,2012,2,15,102,Afternoon,1,0,0,0,1,0,0,Good,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
16007,2012-04-11,4,1,11,15,0,0,0,1,0.4,0.4091,0.4,0.2239,149,300,449,11,April,Wednesday,1,0,Winter,Clear,Very_High,2012,2,15,102,Afternoon,1,0,0,0,1,0,0,Good,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
16008,2012-04-11,4,1,11,16,0,0,0,1,0.4,0.4091,0.4,0.3284,119,316,435,11,April,Wednesday,1,0,Winter,Clear,Very_High,2012,2,15,102,Afternoon,1,0,0,0,1,0,0,Good,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
16009,2012-04-11,4,1,11,17,0,0,0,1,0.36,0.3485,0.43,0.194,57,270,327,11,April,Wednesday,1,1,Winter,Clear,Very_High,2012,2,15,102,Afternoon,1,0,1,0,1,0,0,Good,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
16010,2012-04-11,4,1,11,18,0,0,0,1,0.36,0.3485,0.43,0.2239,31,206,237,11,April,Wednesday,1,1,Winter,Clear,High,2012,2,15,102,Afternoon,1,0,1,0,1,0,0,Good,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
16011,2012-04-11,4,1,11,19,0,0,0,1,0.36,0.3333,0.43,0.2537,24,203,227,11,April,Wednesday,1,1,Winter,Clear,High,2012,2,15,102,Evening,0,0,1,0,1,0,0,Good,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
16012,2012-04-11,4,1,11,20,0,0,0,1,0.32,0.2879,0.53,0.3582,7,134,141,11,April,Wednesday,1,0,Winter,Clear,Medium,2012,2,15,102,Evening,0,0,0,0,1,0,0,Good,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
16013,2012-04-11,4,1,11,21,0,0,0,1,0.3,0.2727,0.52,0.2985,16,71,87,11,April,Wednesday,1,0,Winter,Clear,Medium,2012,2,15,102,Evening,0,0,0,0,1,0,0,Good,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
16014,2012-04-11,4,1,11,22,0,0,0,1,0.3,0.2879,0.52,0.2836,15,64,79,11,April,Wednesday,1,0,Winter,Clear,Medium,2012,2,15,102,Evening,0,1,0,0,1,0,0,Good,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
16015,2012-04-11,4,1,11,23,0,0,0,2,0.3,0.303,0.56,0.1642,12,41,53,11,April,Wednesday,1,0,Winter,Mist,Medium,2012,2,15,102,Evening,0,1,0,0,1,0,0,Moderate,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
16016,2012-05-11,4,1,11,0,0,1,1,2,0.3,0.2879,0.56,0.194,3,20,23,11,May,Friday,0,0,Winter,Mist,Low,2012,2,19,132,Night,0,1,0,0,1,0,0,Moderate,0.0,1.0,-0.5000000000000004,0.8660254037844384
16017,2012-05-11,4,1,11,1,0,1,1,2,0.3,0.303,0.56,0.1642,0,8,8,11,May,Friday,0,0,Winter,Mist,Low,2012,2,19,132,Night,0,1,0,0,1,0,0,Moderate,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
16018,2012-05-11,4,1,11,2,0,1,1,2,0.3,0.303,0.56,0.1642,2,4,6,11,May,Friday,0,0,Winter,Mist,Low,2012,2,19,132,Night,0,1,0,0,1,0,0,Moderate,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
16019,2012-05-11,4,1,11,3,0,1,1,2,0.3,0.2879,0.56,0.2239,1,3,4,11,May,Friday,0,0,Winter,Mist,Low,2012,2,19,132,Night,0,1,0,0,1,0,0,Moderate,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
16020,2012-05-11,4,1,11,4,0,1,1,2,0.3,0.2879,0.52,0.2537,5,11,16,11,May,Friday,0,0,Winter,Mist,Low,2012,2,19,132,Night,0,1,0,0,1,0,0,Moderate,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
16021,2012-05-11,4,1,11,5,0,1,1,2,0.3,0.2727,0.52,0.3284,1,38,39,11,May,Friday,0,0,Winter,Mist,Low,2012,2,19,132,Night,0,1,0,0,1,0,0,Moderate,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
16022,2012-05-11,4,1,11,6,0,1,1,2,0.3,0.2879,0.49,0.2836,4,135,139,11,May,Friday,0,0,Winter,Mist,Medium,2012,2,19,132,Night,0,0,0,0,1,0,0,Moderate,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
16023,2012-05-11,4,1,11,7,0,1,1,2,0.3,0.2879,0.49,0.2537,8,453,461,11,May,Friday,0,1,Winter,Mist,Very_High,2012,2,19,132,Morning,0,0,1,0,1,0,0,Moderate,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
16024,2012-05-11,4,1,11,8,0,1,1,2,0.3,0.2879,0.49,0.2239,19,629,648,11,May,Friday,0,1,Winter,Mist,Very_High,2012,2,19,132,Morning,0,0,1,0,1,0,0,Moderate,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
16025,2012-05-11,4,1,11,9,0,1,1,2,0.3,0.2879,0.52,0.2836,18,239,257,11,May,Friday,0,1,Winter,Mist,High,2012,2,19,132,Morning,1,0,1,0,1,0,0,Moderate,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
16026,2012-05-11,4,1,11,10,0,1,1,1,0.32,0.303,0.49,0.2836,30,112,142,11,May,Friday,0,0,Winter,Clear,High,2012,2,19,132,Morning,1,0,0,0,1,0,0,Good,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
16027,2012-05-11,4,1,11,11,0,1,1,1,0.34,0.3182,0.46,0.2239,31,119,150,11,May,Friday,0,0,Winter,Clear,High,2012,2,19,132,Morning,1,0,0,0,1,0,0,Good,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
16028,2012-05-11,4,1,11,12,0,1,1,1,0.36,0.3333,0.43,0.3284,38,206,244,11,May,Friday,0,0,Winter,Clear,High,2012,2,19,132,Morning,1,0,0,0,1,0,0,Good,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
16029,2012-05-11,4,1,11,13,0,1,1,1,0.36,0.3333,0.4,0.2537,39,183,222,11,May,Friday,0,0,Winter,Clear,High,2012,2,19,132,Afternoon,1,0,0,0,1,0,0,Good,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
16030,2012-05-11,4,1,11,14,0,1,1,1,0.38,0.3939,0.4,0.1642,31,165,196,11,May,Friday,0,0,Winter,Clear,High,2012,2,19,132,Afternoon,1,0,0,0,1,0,0,Good,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
16031,2012-05-11,4,1,11,15,0,1,1,1,0.38,0.3939,0.4,0.2836,24,207,231,11,May,Friday,0,0,Winter,Clear,High,2012,2,19,132,Afternoon,1,0,0,0,1,0,0,Good,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
16032,2012-05-11,4,1,11,16,0,1,1,1,0.36,0.3333,0.43,0.2836,35,325,360,11,May,Friday,0,0,Winter,Clear,Very_High,2012,2,19,132,Afternoon,1,0,0,0,1,0,0,Good,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
16033,2012-05-11,4,1,11,17,0,1,1,1,0.34,0.3182,0.46,0.2239,34,604,638,11,May,Friday,0,1,Winter,Clear,Very_High,2012,2,19,132,Afternoon,1,0,1,0,1,0,0,Good,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
16034,2012-05-11,4,1,11,18,0,1,1,1,0.34,0.3182,0.46,0.2239,19,523,542,11,May,Friday,0,1,Winter,Clear,Very_High,2012,2,19,132,Afternoon,1,0,1,0,1,0,0,Good,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
16035,2012-05-11,4,1,11,19,0,1,1,1,0.32,0.3182,0.49,0.1642,11,361,372,11,May,Friday,0,1,Winter,Clear,Very_High,2012,2,19,132,Evening,0,0,1,0,1,0,0,Good,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
16036,2012-05-11,4,1,11,20,0,1,1,1,0.32,0.303,0.49,0.2537,13,228,241,11,May,Friday,0,0,Winter,Clear,High,2012,2,19,132,Evening,0,0,0,0,1,0,0,Good,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
16037,2012-05-11,4,1,11,21,0,1,1,1,0.3,0.2879,0.52,0.2836,8,144,152,11,May,Friday,0,0,Winter,Clear,High,2012,2,19,132,Evening,0,0,0,0,1,0,0,Good,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
16038,2012-05-11,4,1,11,22,0,1,1,1,0.28,0.2727,0.56,0.194,4,111,115,11,May,Friday,0,0,Winter,Clear,Medium,2012,2,19,132,Evening,0,1,0,0,1,0,0,Good,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
16039,2012-05-11,4,1,11,23,0,1,1,1,0.26,0.2727,0.6,0.1343,0,53,53,11,May,Friday,0,0,Winter,Clear,Medium,2012,2,19,132,Evening,0,1,0,0,1,0,0,Good,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
16040,2012-06-11,4,1,11,0,0,2,1,1,0.24,0.2576,0.6,0.1045,1,18,19,11,June,Monday,0,0,Winter,Clear,Low,2012,2,24,163,Night,0,1,0,0,1,0,0,Good,0.0,1.0,-0.5000000000000004,0.8660254037844384
16041,2012-06-11,4,1,11,1,0,2,1,1,0.24,0.2424,0.6,0.1642,0,8,8,11,June,Monday,0,0,Winter,Clear,Low,2012,2,24,163,Night,0,1,0,0,1,0,0,Good,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
16042,2012-06-11,4,1,11,2,0,2,1,1,0.24,0.2576,0.65,0.0896,0,2,2,11,June,Monday,0,0,Winter,Clear,Low,2012,2,24,163,Night,0,1,0,0,1,0,0,Good,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
16043,2012-06-11,4,1,11,3,0,2,1,1,0.22,0.2424,0.64,0.1045,0,4,4,11,June,Monday,0,0,Winter,Clear,Low,2012,2,24,163,Night,0,1,0,0,1,0,0,Good,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
16044,2012-06-11,4,1,11,4,0,2,1,1,0.22,0.2576,0.69,0.0896,0,7,7,11,June,Monday,0,0,Winter,Clear,Low,2012,2,24,163,Night,0,1,0,0,1,0,0,Good,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
16045,2012-06-11,4,1,11,5,0,2,1,2,0.22,0.2273,0.64,0.194,1,40,41,11,June,Monday,0,0,Winter,Mist,Low,2012,2,24,163,Night,0,1,0,0,1,0,0,Moderate,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
16046,2012-06-11,4,1,11,6,0,2,1,1,0.22,0.2273,0.69,0.1343,6,143,149,11,June,Monday,0,0,Winter,Clear,High,2012,2,24,163,Night,0,0,0,0,1,0,0,Good,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
16047,2012-06-11,4,1,11,7,0,2,1,1,0.2,0.2121,0.69,0.1642,9,378,387,11,June,Monday,0,1,Winter,Clear,Very_High,2012,2,24,163,Morning,0,0,1,0,1,0,0,Good,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
16048,2012-06-11,4,1,11,8,0,2,1,1,0.22,0.2273,0.69,0.1642,20,568,588,11,June,Monday,0,1,Winter,Clear,Very_High,2012,2,24,163,Morning,0,0,1,0,1,0,0,Good,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
16049,2012-06-11,4,1,11,9,0,2,1,1,0.26,0.2576,0.6,0.1642,25,338,363,11,June,Monday,0,1,Winter,Clear,Very_High,2012,2,24,163,Morning,1,0,1,0,1,0,0,Good,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
16050,2012-06-11,4,1,11,10,0,2,1,1,0.3,0.2879,0.49,0.194,41,189,230,11,June,Monday,0,0,Winter,Clear,High,2012,2,24,163,Morning,1,0,0,0,1,0,0,Good,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
16051,2012-06-11,4,1,11,11,0,2,1,1,0.32,0.3333,0.45,0.1343,39,177,216,11,June,Monday,0,0,Winter,Clear,High,2012,2,24,163,Morning,1,0,0,0,1,0,0,Good,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
16052,2012-06-11,4,1,11,12,0,2,1,1,0.32,0.3333,0.45,0.1343,31,217,248,11,June,Monday,0,0,Winter,Clear,High,2012,2,24,163,Morning,1,0,0,0,1,0,0,Good,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
16053,2012-06-11,4,1,11,13,0,2,1,1,0.34,0.3333,0.46,0.1343,46,232,278,11,June,Monday,0,0,Winter,Clear,High,2012,2,24,163,Afternoon,1,0,0,0,1,0,0,Good,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
16054,2012-06-11,4,1,11,14,0,2,1,1,0.36,0.3636,0.4,0.1045,44,196,240,11,June,Monday,0,0,Winter,Clear,High,2012,2,24,163,Afternoon,1,0,0,0,1,0,0,Good,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
16055,2012-06-11,4,1,11,15,0,2,1,1,0.34,0.3182,0.46,0.2537,45,227,272,11,June,Monday,0,0,Winter,Clear,High,2012,2,24,163,Afternoon,1,0,0,0,1,0,0,Good,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
16056,2012-06-11,4,1,11,16,0,2,1,1,0.34,0.3333,0.46,0.1642,33,369,402,11,June,Monday,0,0,Winter,Clear,Very_High,2012,2,24,163,Afternoon,1,0,0,0,1,0,0,Good,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
16057,2012-06-11,4,1,11,17,0,2,1,1,0.32,0.303,0.53,0.2239,30,597,627,11,June,Monday,0,1,Winter,Clear,Very_High,2012,2,24,163,Afternoon,1,0,1,0,1,0,0,Good,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
16058,2012-06-11,4,1,11,18,0,2,1,1,0.32,0.303,0.57,0.2985,20,477,497,11,June,Monday,0,1,Winter,Clear,Very_High,2012,2,24,163,Afternoon,1,0,1,0,1,0,0,Good,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
16059,2012-06-11,4,1,11,19,0,2,1,1,0.3,0.2879,0.56,0.2239,15,356,371,11,June,Monday,0,1,Winter,Clear,Very_High,2012,2,24,163,Evening,0,0,1,0,1,0,0,Good,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
16060,2012-06-11,4,1,11,20,0,2,1,1,0.3,0.2879,0.61,0.2239,10,218,228,11,June,Monday,0,0,Winter,Clear,High,2012,2,24,163,Evening,0,0,0,0,1,0,0,Good,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
16061,2012-06-11,4,1,11,21,0,2,1,2,0.3,0.2879,0.56,0.2537,14,137,151,11,June,Monday,0,0,Winter,Mist,High,2012,2,24,163,Evening,0,0,0,0,1,0,0,Moderate,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
16062,2012-06-11,4,1,11,22,0,2,1,2,0.3,0.2879,0.56,0.2239,17,136,153,11,June,Monday,0,0,Winter,Mist,High,2012,2,24,163,Evening,0,1,0,0,1,0,0,Moderate,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
16063,2012-06-11,4,1,11,23,0,2,1,1,0.3,0.2879,0.56,0.2239,19,186,205,11,June,Monday,0,0,Winter,Clear,High,2012,2,24,163,Evening,0,1,0,0,1,0,0,Good,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
16064,2012-07-11,4,1,11,0,0,3,1,2,0.3,0.2879,0.56,0.2836,49,234,283,11,July,Wednesday,0,0,Winter,Mist,Very_High,2012,3,28,193,Night,0,1,0,0,1,0,0,Moderate,0.0,1.0,-0.5000000000000004,0.8660254037844384
16065,2012-07-11,4,1,11,1,0,3,1,2,0.28,0.2727,0.61,0.2537,6,86,92,11,July,Wednesday,0,0,Winter,Mist,Medium,2012,3,28,193,Night,0,1,0,0,1,0,0,Moderate,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
16066,2012-07-11,4,1,11,2,0,3,1,2,0.28,0.2576,0.56,0.2985,6,68,74,11,July,Wednesday,0,0,Winter,Mist,Medium,2012,3,28,193,Night,0,1,0,0,1,0,0,Moderate,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
16067,2012-07-11,4,1,11,3,0,3,1,2,0.28,0.2576,0.52,0.3284,2,9,11,11,July,Wednesday,0,0,Winter,Mist,Low,2012,3,28,193,Night,0,1,0,0,1,0,0,Moderate,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
16068,2012-07-11,4,1,11,4,0,3,1,2,0.28,0.2576,0.52,0.2985,0,9,9,11,July,Wednesday,0,0,Winter,Mist,Low,2012,3,28,193,Night,0,1,0,0,1,0,0,Moderate,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
16069,2012-07-11,4,1,11,5,0,3,1,2,0.28,0.2576,0.52,0.3284,0,27,27,11,July,Wednesday,0,0,Winter,Mist,Low,2012,3,28,193,Night,0,1,0,0,1,0,0,Moderate,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
16070,2012-07-11,4,1,11,6,0,3,1,2,0.26,0.2424,0.56,0.2836,3,115,118,11,July,Wednesday,0,0,Winter,Mist,Medium,2012,3,28,193,Night,0,0,0,0,1,0,0,Moderate,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
16071,2012-07-11,4,1,11,7,0,3,1,2,0.26,0.2273,0.56,0.2985,5,314,319,11,July,Wednesday,0,1,Winter,Mist,Very_High,2012,3,28,193,Morning,0,0,1,0,1,0,0,Moderate,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
16072,2012-07-11,4,1,11,8,0,3,1,2,0.26,0.2424,0.6,0.2836,18,583,601,11,July,Wednesday,0,1,Winter,Mist,Very_High,2012,3,28,193,Morning,0,0,1,0,1,0,0,Moderate,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
16073,2012-07-11,4,1,11,9,0,3,1,2,0.26,0.2424,0.6,0.2836,17,351,368,11,July,Wednesday,0,1,Winter,Mist,Very_High,2012,3,28,193,Morning,1,0,1,0,1,0,0,Moderate,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
16074,2012-07-11,4,1,11,10,0,3,1,2,0.28,0.2576,0.56,0.2985,27,151,178,11,July,Wednesday,0,0,Winter,Mist,High,2012,3,28,193,Morning,1,0,0,0,1,0,0,Moderate,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
16075,2012-07-11,4,1,11,11,0,3,1,2,0.32,0.2879,0.51,0.3582,15,132,147,11,July,Wednesday,0,0,Winter,Mist,High,2012,3,28,193,Morning,1,0,0,0,1,0,0,Moderate,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
16076,2012-07-11,4,1,11,12,0,3,1,2,0.32,0.303,0.53,0.2836,24,188,212,11,July,Wednesday,0,0,Winter,Mist,High,2012,3,28,193,Morning,1,0,0,0,1,0,0,Moderate,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
16077,2012-07-11,4,1,11,13,0,3,1,2,0.32,0.303,0.53,0.2537,23,158,181,11,July,Wednesday,0,0,Winter,Mist,High,2012,3,28,193,Afternoon,1,0,0,0,1,0,0,Moderate,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
