instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month_name,day_name,is_weekend,is_peak_hour,season_label,weather_label,demand_category,year,quarter,week_of_year,day_of_year,hour_group,business_hours,late_night,rush_hour,is_summer,is_winter,is_fall,is_spring,weather_severity,hr_sin,hr_cos,mnth_sin,mnth_cos
14744,3,1,9,12,0,2,1,1,0.64,0.6212,0.33,0.0,62,254,316,9,9,0,0,0,0,0,3,2012,4,45,314,2,1,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16
14745,3,1,9,13,0,2,1,1,0.66,0.6212,0.29,0.0896,72,256,328,9,9,0,0,0,0,0,3,2012,4,45,314,0,1,0,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210294e-16
14746,3,1,9,14,0,2,1,1,0.68,0.6212,0.3,0.0896,74,181,255,9,9,0,0,0,0,0,0,2012,4,45,314,0,1,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210294e-16
14747,3,1,9,15,0,2,1,1,0.7,0.6364,0.28,0.1045,73,253,326,9,9,0,0,0,0,0,3,2012,4,45,314,0,1,0,0,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210294e-16
14748,3,1,9,16,0,2,1,1,0.7,0.6364,0.28,0.1343,99,437,536,9,9,0,0,0,0,0,3,2012,4,45,314,0,1,0,0,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16
14749,3,1,9,17,0,2,1,1,0.7,0.6364,0.28,0.0,168,802,970,9,9,0,0,1,0,0,3,2012,4,45,314,0,1,0,1,0,0,1,0,0,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210294e-16
14750,3,1,9,18,0,2,1,1,0.64,0.6212,0.36,0.1642,110,767,877,9,9,0,0,1,0,0,3,2012,4,45,314,0,1,0,1,0,0,1,0,0,-1.0,-1.8369701987210294e-16,-1.0,-1.8369701987210294e-16
14751,3,1,9,19,0,2,1,1,0.62,0.6212,0.41,0.194,56,540,596,9,9,0,0,1,0,0,3,2012,4,45,314,1,0,0,1,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210294e-16
14752,3,1,9,20,0,2,1,1,0.58,0.5455,0.56,0.1343,40,421,461,9,9,0,0,0,0,0,3,2012,4,45,314,1,0,0,0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16
14753,3,1,9,21,0,2,1,1,0.56,0.5303,0.6,0.1045,28,282,310,9,9,0,0,0,0,0,3,2012,4,45,314,1,0,0,0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210294e-16
14754,3,1,9,22,0,2,1,1,0.56,0.5303,0.64,0.1045,27,189,216,9,9,0,0,0,0,0,0,2012,4,45,314,1,0,1,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210294e-16
14755,3,1,9,23,0,2,1,1,0.54,0.5152,0.68,0.1045,18,91,109,9,9,0,0,0,0,0,2,2012,4,45,314,1,0,1,0,0,0,1,0,0,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210294e-16
14756,3,1,9,0,0,3,1,1,0.52,0.5,0.72,0.1045,8,41,49,9,2,3,0,0,0,0,2,2012,4,49,344,3,0,1,0,0,0,1,0,0,0.0,1.0,-1.0,-1.8369701987210294e-16
14757,3,1,9,1,0,3,1,1,0.52,0.5,0.72,0.1045,2,19,21,9,2,3,0,0,0,0,1,2012,4,49,344,3,0,1,0,0,0,1,0,0,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210294e-16
14758,3,1,9,2,0,3,1,1,0.52,0.5,0.72,0.0896,2,9,11,9,2,3,0,0,0,0,1,2012,4,49,344,3,0,1,0,0,0,1,0,0,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16
14759,3,1,9,3,0,3,1,1,0.5,0.4848,0.77,0.0896,0,7,7,9,2,3,0,0,0,0,1,2012,4,49,344,3,0,1,0,0,0,1,0,0,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210294e-16
14760,3,1,9,4,0,3,1,1,0.5,0.4848,0.72,0.0896,0,5,5,9,2,3,0,0,0,0,1,2012,4,49,344,3,0,1,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16
14761,3,1,9,5,0,3,1,1,0.5,0.4848,0.72,0.0896,4,44,48,9,2,3,0,0,0,0,2,2012,4,49,344,3,0,1,0,0,0,1,0,0,0.9659258262890684,0.2588190451025207,-1.0,-1.8369701987210294e-16
14762,3,1,9,6,0,3,1,1,0.5,0.4848,0.72,0.0896,6,199,205,9,2,3,0,0,0,0,0,2012,4,49,344,3,0,0,0,0,0,1,0,0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210294e-16
14763,3,1,9,7,0,3,1,1,0.52,0.5,0.72,0.0,24,533,557,9,2,3,0,1,0,0,3,2012,4,49,344,2,0,0,1,0,0,1,0,0,0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210294e-16
14764,3,1,9,8,0,3,1,1,0.56,0.5303,0.64,0.1045,43,727,770,9,2,3,0,1,0,0,3,2012,4,49,344,2,0,0,1,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210294e-16
14765,3,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.1343,50,278,328,9,2,3,0,1,0,0,3,2012,4,49,344,2,1,0,1,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210294e-16
14766,3,1,9,10,0,3,1,1,0.62,0.6061,0.61,0.1343,57,148,205,9,2,3,0,0,0,0,0,2012,4,49,344,2,1,0,0,0,0,1,0,0,0.4999999999999999,-0.8660254037844387,-1.0,-1.8369701987210294e-16
14767,3,1,9,11,0,3,1,1,0.66,0.6212,0.5,0.194,51,181,232,9,2,3,0,0,0,0,0,2012,4,49,344,2,1,0,0,0,0,1,0,0,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210294e-16
14768,3,1,9,12,0,3,1,1,0.68,0.6364,0.36,0.1343,88,264,352,9,2,3,0,0,0,0,3,2012,4,49,344,2,1,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16
14769,3,1,9,13,0,3,1,1,0.7,0.6364,0.34,0.1343,85,238,323,9,2,3,0,0,0,0,3,2012,4,49,344,0,1,0,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210294e-16
14770,3,1,9,14,0,3,1,1,0.7,0.6364,0.37,0.1642,78,200,278,9,2,3,0,0,0,0,0,2012,4,49,344,0,1,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210294e-16
14771,3,1,9,15,0,3,1,1,0.72,0.6515,0.37,0.1343,75,243,318,9,2,3,0,0,0,0,3,2012,4,49,344,0,1,0,0,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210294e-16
14772,3,1,9,16,0,3,1,1,0.72,0.6515,0.37,0.1642,90,419,509,9,2,3,0,0,0,0,3,2012,4,49,344,0,1,0,0,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16
14773,3,1,9,17,0,3,1,1,0.7,0.6364,0.41,0.2985,114,811,925,9,2,3,0,1,0,0,3,2012,4,49,344,0,1,0,1,0,0,1,0,0,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210294e-16
14774,3,1,9,18,0,3,1,1,0.66,0.6212,0.44,0.2537,91,886,977,9,2,3,0,1,0,0,3,2012,4,49,344,0,1,0,1,0,0,1,0,0,-1.0,-1.8369701987210294e-16,-1.0,-1.8369701987210294e-16
14775,3,1,9,19,0,3,1,1,0.64,0.6212,0.5,0.194,78,557,635,9,2,3,0,1,0,0,3,2012,4,49,344,1,0,0,1,0,0,1,0,0,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210294e-16
14776,3,1,9,20,0,3,1,1,0.62,0.6212,0.57,0.1343,38,432,470,9,2,3,0,0,0,0,3,2012,4,49,344,1,0,0,0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16
14777,3,1,9,21,0,3,1,1,0.6,0.6061,0.6,0.1343,27,279,306,9,2,3,0,0,0,0,3,2012,4,49,344,1,0,0,0,0,0,1,0,0,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210294e-16
14778,3,1,9,22,0,3,1,1,0.56,0.5303,0.64,0.0896,23,189,212,9,2,3,0,0,0,0,0,2012,4,49,344,1,0,1,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210294e-16
14779,3,1,9,23,0,3,1,1,0.56,0.5303,0.68,0.1045,16,111,127,9,2,3,0,0,0,0,2,2012,4,49,344,1,0,1,0,0,0,1,0,0,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210294e-16
15212,4,1,10,0,0,1,1,1,0.46,0.4545,0.72,0.1045,6,39,45,10,4,5,0,0,3,0,2,2012,1,2,10,3,0,1,0,0,1,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001
15213,4,1,10,1,0,1,1,1,0.44,0.4394,0.77,0.0896,5,13,18,10,4,5,0,0,3,0,1,2012,1,2,10,3,0,1,0,0,1,0,0,0,0.2588190451025207,0.9659258262890684,-0.8660254037844386,0.5000000000000001
15214,4,1,10,2,0,1,1,1,0.46,0.4545,0.72,0.0,6,6,12,10,4,5,0,0,3,0,1,2012,1,2,10,3,0,1,0,0,1,0,0,0,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
15215,4,1,10,3,0,1,1,1,0.44,0.4394,0.77,0.0,1,6,7,10,4,5,0,0,3,0,1,2012,1,2,10,3,0,1,0,0,1,0,0,0,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001
15216,4,1,10,4,0,1,1,1,0.42,0.4242,0.82,0.1045,0,10,10,10,4,5,0,0,3,0,1,2012,1,2,10,3,0,1,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
15217,4,1,10,5,0,1,1,1,0.44,0.4394,0.77,0.0,2,34,36,10,4,5,0,0,3,0,1,2012,1,2,10,3,0,1,0,0,1,0,0,0,0.9659258262890684,0.2588190451025207,-0.8660254037844386,0.5000000000000001
15218,4,1,10,6,0,1,1,1,0.44,0.4394,0.77,0.1045,8,147,155,10,4,5,0,0,3,0,0,2012,1,2,10,3,0,0,0,0,1,0,0,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001
15219,4,1,10,7,0,1,1,1,0.44,0.4394,0.77,0.1642,13,470,483,10,4,5,0,1,3,0,3,2012,1,2,10,2,0,0,1,0,1,0,0,0,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001
15220,4,1,10,8,0,1,1,2,0.46,0.4545,0.77,0.1045,40,744,784,10,4,5,0,1,3,3,3,2012,1,2,10,2,0,0,1,0,1,0,0,1,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
15221,4,1,10,9,0,1,1,2,0.52,0.5,0.63,0.0,26,314,340,10,4,5,0,1,3,3,3,2012,1,2,10,2,1,0,1,0,1,0,0,1,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001
15222,4,1,10,10,0,1,1,1,0.54,0.5152,0.56,0.0,44,135,179,10,4,5,0,0,3,0,0,2012,1,2,10,2,1,0,0,0,1,0,0,0,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001
15223,4,1,10,11,0,1,1,1,0.58,0.5455,0.46,0.0,76,196,272,10,4,5,0,0,3,0,0,2012,1,2,10,2,1,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001
15224,4,1,10,12,0,1,1,2,0.6,0.6212,0.43,0.1642,61,262,323,10,4,5,0,0,3,3,3,2012,1,2,10,2,1,0,0,0,1,0,0,1,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001
15225,4,1,10,13,0,1,1,2,0.6,0.6212,0.43,0.1642,80,225,305,10,4,5,0,0,3,3,3,2012,1,2,10,0,1,0,0,0,1,0,0,1,-0.2588190451025208,-0.9659258262890684,-0.8660254037844386,0.5000000000000001
15226,4,1,10,14,0,1,1,2,0.6,0.6212,0.43,0.1045,51,193,244,10,4,5,0,0,3,3,0,2012,1,2,10,0,1,0,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001
15227,4,1,10,15,0,1,1,2,0.62,0.6212,0.43,0.1343,95,234,329,10,4,5,0,0,3,3,3,2012,1,2,10,0,1,0,0,0,1,0,0,1,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001
15228,4,1,10,16,0,1,1,2,0.62,0.6212,0.46,0.2537,51,408,459,10,4,5,0,0,3,3,3,2012,1,2,10,0,1,0,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001
15229,4,1,10,17,0,1,1,3,0.56,0.5303,0.6,0.2537,65,791,856,10,4,5,0,1,3,2,3,2012,1,2,10,0,1,0,1,0,1,0,0,2,-0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001
15230,4,1,10,18,0,1,1,3,0.56,0.5303,0.64,0.1045,42,571,613,10,4,5,0,1,3,2,3,2012,1,2,10,0,1,0,1,0,1,0,0,2,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5000000000000001
15231,4,1,10,19,0,1,1,2,0.54,0.5152,0.68,0.1045,33,483,516,10,4,5,0,1,3,3,3,2012,1,2,10,1,0,0,1,0,1,0,0,1,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001
15232,4,1,10,20,0,1,1,3,0.54,0.5152,0.68,0.0,11,251,262,10,4,5,0,0,3,2,0,2012,1,2,10,1,0,0,0,0,1,0,0,2,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
15233,4,1,10,21,0,1,1,2,0.54,0.5152,0.73,0.1343,13,205,218,10,4,5,0,0,3,3,0,2012,1,2,10,1,0,0,0,0,1,0,0,1,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001
15234,4,1,10,22,0,1,1,3,0.54,0.5152,0.77,0.0896,17,190,207,10,4,5,0,0,3,2,0,2012,1,2,10,1,0,1,0,0,1,0,0,2,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
15235,4,1,10,23,0,1,1,3,0.54,0.5152,0.77,0.0,17,88,105,10,4,5,0,0,3,2,2,2012,1,2,10,1,0,1,0,0,1,0,0,2,-0.2588190451025215,0.965925826289068,-0.8660254037844386,0.5000000000000001
15236,4,1,10,0,0,2,1,2,0.56,0.5303,0.73,0.0,1,30,31,10,3,0,0,0,3,3,1,2012,1,6,41,3,0,1,0,0,1,0,0,1,0.0,1.0,-0.8660254037844386,0.5000000000000001
15237,4,1,10,1,0,2,1,2,0.54,0.5152,0.77,0.1045,0,11,11,10,3,0,0,0,3,3,1,2012,1,6,41,3,0,1,0,0,1,0,0,1,0.2588190451025207,0.9659258262890684,-0.8660254037844386,0.5000000000000001
15238,4,1,10,2,0,2,1,2,0.54,0.5152,0.77,0.1045,0,2,2,10,3,0,0,0,3,3,1,2012,1,6,41,3,0,1,0,0,1,0,0,1,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
15239,4,1,10,3,0,2,1,2,0.54,0.5152,0.88,0.194,1,4,5,10,3,0,0,0,3,3,1,2012,1,6,41,3,0,1,0,0,1,0,0,1,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001
15240,4,1,10,4,0,2,1,2,0.56,0.5303,0.83,0.0896,2,8,10,10,3,0,0,0,3,3,1,2012,1,6,41,3,0,1,0,0,1,0,0,1,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
15241,4,1,10,5,0,2,1,2,0.56,0.5303,0.83,0.1343,1,42,43,10,3,0,0,0,3,3,2,2012,1,6,41,3,0,1,0,0,1,0,0,1,0.9659258262890684,0.2588190451025207,-0.8660254037844386,0.5000000000000001
15242,4,1,10,6,0,2,1,3,0.58,0.5455,0.83,0.1045,3,176,179,10,3,0,0,0,3,2,0,2012,1,6,41,3,0,0,0,0,1,0,0,2,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001
15243,4,1,10,7,0,2,1,3,0.58,0.5455,0.83,0.1045,4,256,260,10,3,0,0,1,3,2,0,2012,1,6,41,2,0,0,1,0,1,0,0,2,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001
15244,4,1,10,8,0,2,1,3,0.6,0.5455,0.88,0.0,6,128,134,10,3,0,0,1,3,2,2,2012,1,6,41,2,0,0,1,0,1,0,0,2,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
15245,4,1,10,9,0,2,1,3,0.58,0.5455,0.88,0.1343,3,83,86,10,3,0,0,1,3,2,2,2012,1,6,41,2,1,0,1,0,1,0,0,2,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001
15246,4,1,10,10,0,2,1,3,0.58,0.5455,0.88,0.1343,3,42,45,10,3,0,0,0,3,2,2,2012,1,6,41,2,1,0,0,0,1,0,0,2,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001
15247,4,1,10,11,0,2,1,3,0.58,0.5455,0.94,0.1343,7,92,99,10,3,0,0,0,3,2,2,2012,1,6,41,2,1,0,0,0,1,0,0,2,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001
15248,4,1,10,12,0,2,1,2,0.6,0.5455,0.88,0.194,6,98,104,10,3,0,0,0,3,3,2,2012,1,6,41,2,1,0,0,0,1,0,0,1,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001
15249,4,1,10,13,0,2,1,2,0.6,0.5455,0.88,0.1343,6,148,154,10,3,0,0,0,3,3,0,2012,1,6,41,0,1,0,0,0,1,0,0,1,-0.2588190451025208,-0.9659258262890684,-0.8660254037844386,0.5000000000000001
15250,4,1,10,14,0,2,1,3,0.6,0.5455,0.88,0.1343,16,147,163,10,3,0,0,0,3,2,0,2012,1,6,41,0,1,0,0,0,1,0,0,2,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001
15251,4,1,10,15,0,2,1,3,0.62,0.5758,0.83,0.1343,14,195,209,10,3,0,0,0,3,2,0,2012,1,6,41,0,1,0,0,0,1,0,0,2,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001
15252,4,1,10,16,0,2,1,3,0.62,0.5606,0.88,0.1343,46,328,374,10,3,0,0,0,3,2,3,2012,1,6,41,0,1,0,0,0,1,0,0,2,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001
15253,4,1,10,17,0,2,1,3,0.62,0.5606,0.88,0.1045,38,677,715,10,3,0,0,1,3,2,3,2012,1,6,41,0,1,0,1,0,1,0,0,2,-0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001
15254,4,1,10,18,0,2,1,3,0.62,0.5455,0.94,0.0896,48,639,687,10,3,0,0,1,3,2,3,2012,1,6,41,0,1,0,1,0,1,0,0,2,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5000000000000001
15255,4,1,10,19,0,2,1,3,0.62,0.5455,0.94,0.0,27,368,395,10,3,0,0,1,3,2,3,2012,1,6,41,1,0,0,1,0,1,0,0,2,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001
15256,4,1,10,20,0,2,1,3,0.62,0.5455,0.94,0.1343,20,286,306,10,3,0,0,0,3,2,3,2012,1,6,41,1,0,0,0,0,1,0,0,2,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
15257,4,1,10,21,0,2,1,3,0.62,0.5455,0.94,0.1045,24,265,289,10,3,0,0,0,3,2,3,2012,1,6,41,1,0,0,0,0,1,0,0,2,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001
15258,4,1,10,22,0,2,1,2,0.62,0.5455,0.94,0.1045,28,212,240,10,3,0,0,0,3,3,0,2012,1,6,41,1,0,1,0,0,1,0,0,1,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
15259,4,1,10,23,0,2,1,2,0.62,0.5455,0.94,0.0,11,87,98,10,3,0,0,0,3,3,2,2012,1,6,41,1,0,1,0,0,1,0,0,1,-0.2588190451025215,0.965925826289068,-0.8660254037844386,0.5000000000000001
15260,4,1,10,0,0,3,1,3,0.62,0.5455,0.94,0.0,5,47,52,10,7,2,0,0,3,2,2,2012,1,10,70,3,0,1,0,0,1,0,0,2,0.0,1.0,-0.8660254037844386,0.5000000000000001
15261,4,1,10,1,0,3,1,2,0.62,0.5455,0.94,0.0,3,16,19,10,7,2,0,0,3,3,1,2012,1,10,70,3,0,1,0,0,1,0,0,1,0.2588190451025207,0.9659258262890684,-0.8660254037844386,0.5000000000000001
15262,4,1,10,2,0,3,1,2,0.62,0.5455,0.94,0.0,2,7,9,10,7,2,0,0,3,3,1,2012,1,10,70,3,0,1,0,0,1,0,0,1,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
15263,4,1,10,3,0,3,1,2,0.6,0.5152,0.94,0.0,0,7,7,10,7,2,0,0,3,3,1,2012,1,10,70,3,0,1,0,0,1,0,0,1,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001
15264,4,1,10,4,0,3,1,2,0.6,0.5,1.0,0.0,2,9,11,10,7,2,0,0,3,3,1,2012,1,10,70,3,0,1,0,0,1,0,0,1,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
15265,4,1,10,5,0,3,1,2,0.62,0.5455,0.94,0.1045,2,32,34,10,7,2,0,0,3,3,1,2012,1,10,70,3,0,1,0,0,1,0,0,1,0.9659258262890684,0.2588190451025207,-0.8660254037844386,0.5000000000000001
15266,4,1,10,6,0,3,1,2,0.6,0.5152,0.94,0.1343,4,173,177,10,7,2,0,0,3,3,0,2012,1,10,70,3,0,0,0,0,1,0,0,1,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001
15267,4,1,10,7,0,3,1,2,0.6,0.5152,0.94,0.194,11,504,515,10,7,2,0,1,3,3,3,2012,1,10,70,2,0,0,1,0,1,0,0,1,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001
15268,4,1,10,8,0,3,1,2,0.62,0.5606,0.88,0.1045,28,781,809,10,7,2,0,1,3,3,3,2012,1,10,70,2,0,0,1,0,1,0,0,1,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
15269,4,1,10,9,0,3,1,2,0.62,0.5758,0.83,0.194,30,332,362,10,7,2,0,1,3,3,3,2012,1,10,70,2,1,0,1,0,1,0,0,1,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001
15270,4,1,10,10,0,3,1,1,0.66,0.6061,0.78,0.1642,29,146,175,10,7,2,0,0,3,0,0,2012,1,10,70,2,1,0,0,0,1,0,0,0,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001
15271,4,1,10,11,0,3,1,1,0.66,0.6061,0.78,0.1642,52,178,230,10,7,2,0,0,3,0,0,2012,1,10,70,2,1,0,0,0,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001
15272,4,1,10,12,0,3,1,2,0.7,0.6515,0.7,0.1045,69,289,358,10,7,2,0,0,3,3,3,2012,1,10,70,2,1,0,0,0,1,0,0,1,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001
15273,4,1,10,13,0,3,1,2,0.7,0.6667,0.74,0.1045,55,224,279,10,7,2,0,0,3,3,0,2012,1,10,70,0,1,0,0,0,1,0,0,1,-0.2588190451025208,-0.9659258262890684,-0.8660254037844386,0.5000000000000001
15274,4,1,10,14,0,3,1,2,0.72,0.6818,0.7,0.1642,56,195,251,10,7,2,0,0,3,3,0,2012,1,10,70,0,1,0,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001
15275,4,1,10,15,0,3,1,2,0.72,0.6818,0.62,0.1642,59,260,319,10,7,2,0,0,3,3,3,2012,1,10,70,0,1,0,0,0,1,0,0,1,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001
15276,4,1,10,16,0,3,1,2,0.72,0.6667,0.58,0.0,42,436,478,10,7,2,0,0,3,3,3,2012,1,10,70,0,1,0,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001
15277,4,1,10,17,0,3,1,1,0.7,0.6515,0.65,0.0,84,833,917,10,7,2,0,1,3,0,3,2012,1,10,70,0,1,0,1,0,1,0,0,0,-0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001
15278,4,1,10,18,0,3,1,1,0.7,0.6515,0.65,0.0,54,756,810,10,7,2,0,1,3,0,3,2012,1,10,70,0,1,0,1,0,1,0,0,0,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5000000000000001
15279,4,1,10,19,0,3,1,1,0.7,0.6515,0.65,0.0,49,544,593,10,7,2,0,1,3,0,3,2012,1,10,70,1,0,0,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001
15280,4,1,10,20,0,3,1,1,0.7,0.6515,0.65,0.0,48,449,497,10,7,2,0,0,3,0,3,2012,1,10,70,1,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
15281,4,1,10,21,0,3,1,2,0.66,0.6212,0.74,0.0,14,195,209,10,7,2,0,0,3,3,0,2012,1,10,70,1,0,0,0,0,1,0,0,1,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001
15282,4,1,10,22,0,3,1,1,0.66,0.6212,0.74,0.0,9,232,241,10,7,2,0,0,3,0,0,2012,1,10,70,1,0,1,0,0,1,0,0,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
15283,4,1,10,23,0,3,1,2,0.66,0.6061,0.78,0.0,21,199,220,10,7,2,0,0,3,3,0,2012,1,10,70,1,0,1,0,0,1,0,0,1,-0.2588190451025215,0.965925826289068,-0.8660254037844386,0.5000000000000001
15284,4,1,10,0,0,4,1,3,0.64,0.5758,0.89,0.0,11,65,76,10,0,5,0,0,3,2,2,2012,2,15,101,3,0,1,0,0,1,0,0,2,0.0,1.0,-0.8660254037844386,0.5000000000000001
15285,4,1,10,1,0,4,1,2,0.62,0.5455,0.94,0.0,2,23,25,10,0,5,0,0,3,3,1,2012,2,15,101,3,0,1,0,0,1,0,0,1,0.2588190451025207,0.9659258262890684,-0.8660254037844386,0.5000000000000001
15286,4,1,10,2,0,4,1,1,0.64,0.5758,0.89,0.0,3,10,13,10,0,5,0,0,3,0,1,2012,2,15,101,3,0,1,0,0,1,0,0,0,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
15287,4,1,10,3,0,4,1,2,0.62,0.5606,0.88,0.0,5,6,11,10,0,5,0,0,3,3,1,2012,2,15,101,3,0,1,0,0,1,0,0,1,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001
